category,subcategory,product_type,label,sub_label,price_with_discount,price_before_discount,real_price,quantity,img
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Dados de pavo Hacendado,2 paquetes x 100 g,,,"2,16", /pack,https://prod-mercadona.imgix.net/images/f922e247cb50ce7821b753a42bcee983.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Tiras de pechuga de pollo al natural Hacendado,Paquete 140 g,,,"1,95", /ud.,https://prod-mercadona.imgix.net/images/1647014bc3f60f2064b62bd729e5b71d.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Sticks longaniza de pollo extra Hacendado,Paquete 50 g,,,"1,30", /ud.,https://prod-mercadona.imgix.net/images/2a5a89bd668cde21c850b6b89db93818.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Pechuga de pollo braseada Hacendado finas lonchas,Paquete 200 g,,,"2,15", /ud.,https://prod-mercadona.imgix.net/images/b820db2d721ffe6c0b9f802964b5e534.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Mortadela de pavo Hacendado finas lonchas,Paquete 150 g,,,"1,19", /ud.,https://prod-mercadona.imgix.net/images/ef4f43d6e2c402865a8e15505b5a0fb9.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Pechuga de pavo al horno de leña Campofrío lonchas,Paquete 125 g,,,"1,70", /ud.,https://prod-mercadona.imgix.net/images/4d0aeb86816023033231a708eeb0f7cb.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Pechuga de pollo Hacendado finas lonchas,Paquete 200 g,,,"2,11", /ud.,https://prod-mercadona.imgix.net/images/190915fc4bd7c67924909130cd2bd1e4.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Pechuga de pavo 92% Hacendado lonchas,Paquete 200 g,,,"2,55", /ud.,https://prod-mercadona.imgix.net/images/debfe05a9bd60cdd4bd9942db70e63e6.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Pechuga de pavo Noel lonchas muy finas,Paquete 200 g,,,"2,07", /ud.,https://prod-mercadona.imgix.net/images/918213955ad9fe95742e4abe7665f787.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Pollo relleno asado al horno La Carloteña lonchas,Paquete 150 g,,,"2,25", /ud.,https://prod-mercadona.imgix.net/images/dc1a4aba2611b0f9cfaa3206f7db796d.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Jamón de pavo Hacendado,Pieza 500 g,,,"2,46", /ud.,https://prod-mercadona.imgix.net/images/51a0e447e5900424eab083e5e06be3f2.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Longaniza de pavo Imperial extra Hacendado,Pieza 235 g,,,"3,76", /ud.,https://prod-mercadona.imgix.net/images/4093763502649349ae957fce8993e19c.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Chicharrón cocido Hacendado finas lonchas,Paquete 150 g,,,"1,70", /ud.,https://prod-mercadona.imgix.net/images/418dd32613e10ee8e2915166473da2c0.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Pechuguita de pollo asada La Carloteña lonchas,Paquete 125 g,,,"2,50", /ud.,https://prod-mercadona.imgix.net/images/108d73211ebd758f61e1968c54b166f4.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Maxi pavo Hacendado finas lonchas,Paquete 400 g,,,"2,65", /ud.,https://prod-mercadona.imgix.net/images/fe632da70c5721e8f5b621b1c386a4eb.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Pavo y otros,Mortadela de pavo con aceitunas Hacendado finas lonchas,Paquete 150 g,,,"1,25", /ud.,https://prod-mercadona.imgix.net/images/832e1666f9bed987c882c4f94581bac1.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Jamón cocido extra Hacendado finas lonchas,2 paquetes x 225 g,,,"3,45", /pack,https://prod-mercadona.imgix.net/images/79d581d0646b250c7f967acbc3b7976a.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Jamón cocido extra Hacendado finas lonchas,Paquete 200 g,,,"2,05", /ud.,https://prod-mercadona.imgix.net/images/223ffdb3b3ab64e3e6e82aa35da2bcde.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Jamón cocido extra Hacendado lonchas,Paquete 200 g,,,"2,04", /ud.,https://prod-mercadona.imgix.net/images/749906df5ac9fb5be38213d4978aa8f9.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Jamón cocido Hacendado lonchas,Paquete 200 g,,,"2,41", /ud.,https://prod-mercadona.imgix.net/images/36d6cc925cf70f8edf01c71097d8d251.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Jamón cocido extra sándwich Hacendado lonchas,Paquete 250 g,,,"2,05", /ud.,https://prod-mercadona.imgix.net/images/5695dd783893ebd040ce38a3cafd7ec9.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Maxi york Hacendado finas lonchas,Paquete 500 g,,,"2,38", /ud.,https://prod-mercadona.imgix.net/images/9ae63ea3f7640c6de8c425dfdb5e9f33.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Jamón cocido extra Noel lonchas,Paquete 200 g,,,"2,29", /ud.,https://prod-mercadona.imgix.net/images/bc9bf557bde7e95168ae5471a7d2a3a4.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Jamón cocido jugoso Hacendado,Paquete 225 g,,,"1,82", /ud.,https://prod-mercadona.imgix.net/images/c0a899e75496f9e69fbbcde4b8cd2f25.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Jamón cocido braseado Noel lonchas,Paquete 200 g,,,"2,24", /ud.,https://prod-mercadona.imgix.net/images/ad28305fe300da29a67a967e556427ca.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Jamón cocido Noel lonchas,Paquete 120 g,,,"2,30", /ud.,https://prod-mercadona.imgix.net/images/7671e4ddcd4200449dc2821d5a32ec1c.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Fiambre magro sándwich Hacendado lonchas,Paquete 300 g,,,"1,85", /ud.,https://prod-mercadona.imgix.net/images/67977a19c717d93425803d88808b479c.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Lacón cortado a mano Noel,Paquete 250 g,,,"3,40", /ud.,https://prod-mercadona.imgix.net/images/a5434c50f0aa656616d53741bd1be4bb.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Magro de cerdo cocido Coren,Lata 240 g,,,"2,69", /ud.,https://prod-mercadona.imgix.net/images/2e3914c55eeac7d9affb5967f6e1b4ac.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Maxi york Hacendado,Pieza 2 kg,,,"6,24", /ud.,https://prod-mercadona.imgix.net/images/489b7ddb0538e8650adba3b40978b9bc.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Lacón al horno Noel lonchas,Paquete 200 g,,,"2,19", /ud.,https://prod-mercadona.imgix.net/images/78b3651724ae4eb6d60832ab26fb2287.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Maxi lomo Hacendado finas lonchas,Paquete 400 g,,,"2,60", /ud.,https://prod-mercadona.imgix.net/images/ccf9e018d49a0ae305a5ce093da45d66.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Bacón y salchichas,Jamón cocido,Pechuga de pollo 92% Hacendado lonchas,Paquete 200 g,,,"2,55", /ud.,https://prod-mercadona.imgix.net/images/36a82ee503ea9e44bfca45ff3c523230.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Bacón,Bacón Hacendado cintas,2 paquetes x 125 g,,,"2,20", /pack,https://prod-mercadona.imgix.net/images/168079a2760b600fd84e3609321739e1.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Bacón,Bacón Oscar Mayer lonchas,Paquete 150 g,,,"2,29", /ud.,https://prod-mercadona.imgix.net/images/458c8d67f8c72dd422807988ccf0da63.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Bacón,Bacón ahumado Monells lonchas,Paquete 210 g,,,"2,10", /ud.,https://prod-mercadona.imgix.net/images/351f6c6a659e6e3247f9d76320448b89.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Bacón,Bacón ahumado sin corteza Monells,Pieza 310 g aprox.,,,"2,94", /ud.,https://prod-mercadona.imgix.net/images/fddf08ca35655658bd9412efc52fd393.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Bacón,Bacon adobado La Alegría curado,Pieza 270 g aprox.,,,"2,93", /ud.,https://prod-mercadona.imgix.net/images/bae8890259b6be9ff392b159c21948e7.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Bacón,Panceta salada ibérica La Hacienda del ibérico,Paquete 360 g aprox.,,,"2,70", /ud.,https://prod-mercadona.imgix.net/images/e8def2c47d494dda5c777a09ad68ec64.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Bacón,Panceta oreada,Paquete 265 g aprox.,,,"3,31", /ud.,https://prod-mercadona.imgix.net/images/1c1bdf28f95b91b9dac89fec7022d4ae.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Bacón,Bacón adobado curado La Alegría,Paquete 150 g,,,"2,35", /ud.,https://prod-mercadona.imgix.net/images/96004704ac2edf6beaba459338cd0218.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Bacón,Panceta curada sin corteza La Selva lonchas,Paquete 200 g,,,"2,35", /ud.,https://prod-mercadona.imgix.net/images/eec63705227c1149b7006e62199a6675.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas estilo Frankfurt Hacendado de pollo y cerdo sabor ahumado,4 paquetes x 176 g,,,"1,75", /pack,https://prod-mercadona.imgix.net/images/1482a180893e897610efe1be8bdbb82d.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas Hacendado de pollo y pavo sabor ahumado,2 paquetes x 200 g,,,"1,30", /pack,https://prod-mercadona.imgix.net/images/a989ff20787fcf7a4cfe9dc7814a6008.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas Schara de cerdo ahumadas,2 paquetes x 170 g,,,"4,25", /pack,https://prod-mercadona.imgix.net/images/89f97bcb8605eac58678430d998e8030.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas estilo Viena con queso Hacendado de pollo y cerdo sabor ahumado,2 paquetes x 200 g,,,"1,40", /pack,https://prod-mercadona.imgix.net/images/50194fd44e9a81b8b231ad9e2fffbe19.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,"Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo",Paquete 170 g,,,"1,05", /ud.,https://prod-mercadona.imgix.net/images/8108f532adc5d51fc6ea02d3e8cd4c12.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas hot dog bocadillo Oscar Mayer Classic de pollo y cerdo sabor ahumado,Paquete 275 g,,,"1,75", /ud.,https://prod-mercadona.imgix.net/images/414b7c06f222ad0a9dd2ebc0a005c608.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas estilo Frankfurt con queso Hacendado de pollo y cerdo sabor ahumado,4 paquetes x 160 g,,,"1,85", /pack,https://prod-mercadona.imgix.net/images/249002253f0fb173d05032e6620a2e8e.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado,2 paquetes x 200 g,,,"1,82", /pack,https://prod-mercadona.imgix.net/images/f682733ab7b3cb0bd7023c93ccac0cd0.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,2 paquetes x 175 g,,,"2,20", /pack,https://prod-mercadona.imgix.net/images/fc64df776fc25b61d2b6417244f01a43.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas de cerdo estilo Bratwurst Hacendado,2 paquetes x 175 g,,,"2,25", /pack,https://prod-mercadona.imgix.net/images/6e5c25a7ee7554b2cc2402d6b9cf0e8f.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas bocata queso Hacendado,2 paquetes x 175 g,,,"1,86", /pack,https://prod-mercadona.imgix.net/images/58e71ded2246f4d235f4df2a310fdfe1.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas bocata Hacendado,2 paquetes x 175 g,,,"1,62", /pack,https://prod-mercadona.imgix.net/images/bc540a96a130755d4db1ec89f984b4fd.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas Frankfurt La Selva,Tarro 460 g (280 g escurrido),,,"2,25", /ud.,https://prod-mercadona.imgix.net/images/d56e302573078dd6ae6af008a0fbf549.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas de pollo Hacendado,2 paquetes x 250 g,,,"1,65", /pack,https://prod-mercadona.imgix.net/images/0b5804b86dd58e295e07492598c452f4.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas estilo Frankfurt Campofrío sabor ahumado,4 paquetes x 140 g,,,"2,25", /pack,https://prod-mercadona.imgix.net/images/897524c9a97e6ff830df3bcc725f8f6e.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Chopped y mortadela,Salchichas,Salchichas cocidas estilo parrillero Hacendado,Paquete 300 g,,,"2,30", /ud.,https://prod-mercadona.imgix.net/images/f440576ccf3177e136d38c1499952da2.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Chopped,Chopped cerdo Hacendado lonchas,Paquete 250 g,,,"1,39", /ud.,https://prod-mercadona.imgix.net/images/97fd3cb8153fef3ad8d700e16ab3a8b2.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Chopped,Chopped cocido en lata Hacendado finas lonchas,Paquete 150 g,,,"1,71", /ud.,https://prod-mercadona.imgix.net/images/48f26a454779ccc722c26bca7b1c898a.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Chopped,Chopped Hacendado,Pieza 500 g,,,"2,25", /ud.,https://prod-mercadona.imgix.net/images/0bf6680f4dd892f26017fbfcda49a677.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Mortadela,Mortadela Hacendado lonchas,Paquete 250 g,,,"1,25", /ud.,https://prod-mercadona.imgix.net/images/3769a7bff54fb0fcc4e0d59830baee5e.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Mortadela,Mortadela con aceitunas Hacendado lonchas,Paquete 250 g,,,"1,25", /ud.,https://prod-mercadona.imgix.net/images/31dbaafa4182cdee7689192f2965c9b2.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Mortadela,Mortadela italiana Hacendado finas lonchas,Paquete 150 g,,,"1,75", /ud.,https://prod-mercadona.imgix.net/images/cd0dee4663e550e971ba44fdec7c2338.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Mortadela,Mortadela Hacendado,Pieza 900 g,,,"3,60", /ud.,https://prod-mercadona.imgix.net/images/150994b1c4fd13a53c66c46ad84ae6a8.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Mortadela,Galantina con aceituna y pimiento Hacendado finas lonchas,Paquete 150 g,,,"1,50", /ud.,https://prod-mercadona.imgix.net/images/bc6560fd19e54a016b7805e6a0ae3b3a.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Mortadela,Galantina con pistacho y trufa Hacendado finas lonchas,Paquete 150 g,,,"1,80", /ud.,https://prod-mercadona.imgix.net/images/5ec4cbdb732fd21d316c23744015037b.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Mortadela,Mortadela de pavo Hacendado finas lonchas,Paquete 150 g,,,"1,19", /ud.,https://prod-mercadona.imgix.net/images/ef4f43d6e2c402865a8e15505b5a0fb9.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Mortadela,Chicharrón cocido Hacendado finas lonchas,Paquete 150 g,,,"1,70", /ud.,https://prod-mercadona.imgix.net/images/418dd32613e10ee8e2915166473da2c0.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Embutido curado,Mortadela,Mortadela de pavo con aceitunas Hacendado finas lonchas,Paquete 150 g,,,"1,25", /ud.,https://prod-mercadona.imgix.net/images/832e1666f9bed987c882c4f94581bac1.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Fuet espetec extra Hacendado,1 ud.,,,"2,57", /ud.,https://prod-mercadona.imgix.net/images/cea11c6ef934dff6c6a018df3b757b8d.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón extra Hacendado lonchas,4 paquetes x 60 g,,,"2,05", /pack,https://prod-mercadona.imgix.net/images/9c0d1da8354c0393df15148e60986766.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Sticks longaniza extra Hacendado,Paquete 50 g,,,"1,10", /ud.,https://prod-mercadona.imgix.net/images/6d7e422ac8317180cca2329fbb39cdb4.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón extra Hacendado lonchas,4 paquetes x 45 g,,,"2,27", /pack,https://prod-mercadona.imgix.net/images/de38239d322fce4b2825df54152e6cb9.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Longaniza de payés extra Hacendado lonchas,"4 paquetes x 31,25 g",,,"2,07", /pack,https://prod-mercadona.imgix.net/images/1a0d687cf49d284d08b58e7990555d0c.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salami extra Hacendado lonchas,4 paquetes x 60 g,,,"1,95", /pack,https://prod-mercadona.imgix.net/images/4d195f441ba02aef196c0b1914a97e78.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón extra pimienta Hacendado finas lonchas,Paquete 100 g,,,"1,85", /ud.,https://prod-mercadona.imgix.net/images/4d1fd0bc232433050076be2d3c1b4702.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón de cebo ibérico cortado a máquina,Paquete 90 g aprox.,,,"2,61", /ud.,https://prod-mercadona.imgix.net/images/85d79ed9618f2d1128d08afc33614661.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón de bellota ibérico cortado a máquina,Paquete 90 g aprox.,,,"3,10", /ud.,https://prod-mercadona.imgix.net/images/3869e45491c5ebf1848c319eb2e8699c.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón ibérico extra La Hacienda del ibérico lonchas,"4 paquetes x 31,25 g",,,"2,10", /pack,https://prod-mercadona.imgix.net/images/2155b81a513f54858341f330c4247f30.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Longaniza de pavo Imperial extra Hacendado,Pieza 235 g,,,"3,76", /ud.,https://prod-mercadona.imgix.net/images/4093763502649349ae957fce8993e19c.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Longaniza clásica extra Hacendado,1 ud.,,,"2,80", /ud.,https://prod-mercadona.imgix.net/images/aab35dd9f11e5e6088ee19a6d314098e.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salami montañés extra El Pozo,1 ud.,,,"1,85", /ud.,https://prod-mercadona.imgix.net/images/c5c0532ba203232441edafbcba746d7a.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón cular ibérico extra La Hacienda del ibérico,Pieza 500 g aprox.,,,"8,50", /ud.,https://prod-mercadona.imgix.net/images/91483f8ea69bf39016d859a30c674747.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Mini salchichón ibérico extra La Hacienda del ibérico,Pieza 200 g,,,"2,65", /ud.,https://prod-mercadona.imgix.net/images/7449d54fd6b0892c9cafa3d2ed41da84.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón cular ibérico extra La Hacienda del ibérico,Pieza 820 g aprox.,,,"13,94", /ud.,https://prod-mercadona.imgix.net/images/f82e3bcebb6011a449ce38740ec754d2.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón de bellota ibérico La Hacienda del Ibérico,Pieza 1 kg aprox.,,,"24,00", /ud.,https://prod-mercadona.imgix.net/images/a29d5d92de0edc36abf8990be82a6b8c.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Longaniza de pavo extra Hacendado lonchas,"4 paquetes x 31,25 g",,,"2,38", /pack,https://prod-mercadona.imgix.net/images/a243dc6f175fac3d13d2ec8349271bb2.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Salchichón de pavo extra Hacendado lonchas,"4 paquetes x 37,5 g",,,"2,38", /pack,https://prod-mercadona.imgix.net/images/b98c684f52d2fef684676edd1ae0fd55.jpg?fit=crop&h=300&w=300
Charcutería y quesos,Jamón serrano,Salchichón,Sticks de salami extra Hacendado,Paquete 50 g,,,"1,10", /ud.,https://prod-mercadona.imgix.net/images/8d69bcb80079a77babf02391a042d92f.jpg?fit=crop&h=300&w=300
